likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,-1.4000000000000004,0.5999999999999996,-1.4000000000000004,-1.4000000000000004,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,4.4,0.916515138991168,7.0,,7.2,7.75,,,,,,,0.0231255332784229,,-0.1512394637017876,0.4492929565841684,,,,,,,7.316666666666666,0.75,0.1070596753869346,0.4492929565841684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510301,5,ttth,0,1.0
1.0,2.0,2.0,5.0,4.0,3.0,4.0,2.0,2.0,1.0,-1.6,-0.6000000000000001,-0.6000000000000001,2.4,1.4,0.3999999999999999,1.4,-0.6000000000000001,-0.6000000000000001,-1.6,2.6,1.2806248474865698,,,,5.75,,,,,6.0,6.2,,,,-1.863898227251659,,,,,-1.6553307107892166,-0.9114128073049484,5.983333333333333,0.4500000000000002,-1.4768805817819417,-0.9114128073049484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7850101,7,ttth,0,1.0
5.0,4.0,4.0,4.0,5.0,2.0,1.0,1.0,5.0,2.0,1.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,1.7000000000000002,-1.2999999999999998,-2.3,-2.3,1.7000000000000002,-1.2999999999999998,3.3,1.5524174696260025,,,,8.25,,,,7.0,7.2,,,,,1.0275907525431254,,,,-0.1937460482864089,-0.2223482006807556,,7.483333333333333,1.25,0.2038321678586535,1.0275907525431254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340301,2,ttth,0,1.0
5.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5999999999999996,-3.4000000000000004,0.5999999999999996,-1.4000000000000004,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,4.4,1.2806248474865698,,,,8.2,,,,7.75,8.0,,,,,0.9697609729472288,,,,0.6041235317883247,0.7329734727248847,,7.983333333333333,0.4499999999999993,0.7689526591534793,0.9697609729472288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
2.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,-1.1,-0.1,-0.1,1.9,0.8999999999999999,0.8999999999999999,-0.1,-0.1,-1.1,-1.1,3.1,0.9433981132056604,,,7.2,7.25,,,,6.6,,,,,-0.1512394637017876,-0.1290048393747885,,,,-0.619276490992934,,,7.016666666666666,0.6500000000000004,-0.2998402646898367,-0.1290048393747885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540106,7,ttth,0,1.0
2.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,-0.8999999999999999,2.1,1.1,0.1,0.1,-1.9,-0.8999999999999999,0.1,0.1,0.1,2.9,1.0440306508910548,7.4,,7.0,7.0,,,,,,,0.3813995094182014,,-0.3404449073640889,-0.418153737354267,,,,,,,7.133333333333333,0.4000000000000003,-0.1257330451000514,0.3813995094182014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810103,4,ttth,0,1.0
4.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-1.4,1.6,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,3.4,0.8,7.25,,7.8,8.2,,,,,,,0.2470467683657842,,0.4163768672851156,0.9697609729472288,,,,,,,7.75,0.9499999999999992,0.5443948695327095,0.9697609729472288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810103,4,ttth,0,1.0
3.0,5.0,5.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,-0.7000000000000002,1.2999999999999998,1.2999999999999998,-0.7000000000000002,-1.7000000000000002,-1.7000000000000002,-0.7000000000000002,0.2999999999999998,1.2999999999999998,1.2999999999999998,3.7,1.1874342087037917,,,,7.8,,,,7.5,7.75,,,,,0.507122736180064,,,,0.3381670050967468,0.434435449785622,,7.683333333333334,0.2999999999999998,0.4265750636874776,0.507122736180064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340301,2,ttth,0,1.0
5.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.5,-0.5,2.5,0.5,-0.5,-1.5,-1.5,-1.5,1.5,-1.5,2.5,1.5652475842498528,,,7.8,6.5,,,,8.2,,,,,0.4163768672851156,-0.996451533313224,,,,1.082845279833164,,,7.5,1.6999999999999993,0.1675902046016852,1.082845279833164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2999999999999998,-2.7,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,4.7,0.9,8.0,,7.4,7.0,,,,,,,0.9188104736278682,,0.0379659799605137,-0.418153737354267,,,,,,,7.466666666666666,1.0,0.1795409054113716,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810202,4,ttth,0,1.0
3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,0.3999999999999999,0.3999999999999999,1.4,2.4,1.4,-1.6,-1.6,-1.6,0.3999999999999999,-1.6,2.6,1.42828568570857,,,,7.75,,,,7.5,8.2,,,,,0.4492929565841684,,,,0.3381670050967468,0.971803891076294,,7.816666666666666,0.6999999999999993,0.586421284252403,0.971803891076294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
1.0,5.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,-1.7999999999999998,2.2,0.2000000000000001,0.2000000000000001,1.2000000000000002,0.2000000000000001,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,2.8,1.077032961426901,7.0,,8.2,7.2,,,,,,,0.0231255332784229,,0.7947877546097174,-0.186834618970684,,,,,,,7.466666666666666,1.1999999999999993,0.2103595563058188,0.7947877546097174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
5.0,2.0,5.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,1.7999999999999998,-1.2000000000000002,1.7999999999999998,-0.2000000000000001,-1.2000000000000002,-2.2,-0.2000000000000001,0.7999999999999998,0.7999999999999998,-0.2000000000000001,3.2,1.2489995996796797,,,,8.0,,,,7.5,7.5,,,,,0.7384418545636469,,,,0.3381670050967468,0.1358974268463594,,7.666666666666667,0.5,0.4041687621689177,0.7384418545636469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
5.0,3.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,1.1,-0.8999999999999999,1.1,0.1,1.1,-2.9,0.1,0.1,0.1,0.1,3.9,1.1357816691600546,,,6.8,7.75,,,8.8,,,,,,-0.5296503510263902,0.4492929565841684,,,1.2425137843844636,,,,7.783333333333334,2.000000000000001,0.3873854633140806,1.2425137843844636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,7220201,8,ttth,0,1.0
5.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,2.0,1.1832159566199232,7.5,0.0,,,,,6.6,,,,0.4709680034531456,-4.507599769236541,,,,,-0.9350084394478604,,,,4.7,7.5,-1.657213401743752,0.4709680034531456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810103,4,khaosat,1,1.0
4.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,3.0,0.8999999999999999,-1.1,-1.1,-0.1,0.8999999999999999,-0.1,1.9,-1.1,-0.1,-0.1,3.1,0.9433981132056604,,,6.8,6.75,,,,6.8,,,,,-0.5296503510263902,-0.7073026353337455,,,,-0.4065112696396715,,,6.783333333333334,0.0499999999999998,-0.5478214186666025,-0.4065112696396715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510406,7,ttth,0,1.0
1.0,5.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,-1.4,2.6,1.6,1.6,1.6,-1.4,-1.4,-1.4,-1.4,-0.3999999999999999,2.4,1.562049935181331,6.0,,5.0,7.0,,,,,,,-0.8725594070710223,,-2.2324993439871004,-0.418153737354267,,,,,,,6.0,2.0,-1.17440416280413,-0.418153737354267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7510303,5,ttth,0,1.0
5.0,2.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,1.0,-2.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,4.0,1.095445115010332,,,,5.5,,,,6.75,6.8,,,,,-2.153047125231138,,,,-0.4597025749779869,-0.7000090373835763,,6.3500000000000005,1.2999999999999998,-1.1042529125309004,-0.4597025749779869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7520115,6,ttth,0,1.0
5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,0.5,-1.5,0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,4.5,0.6708203932499369,,,6.0,7.0,,,,8.0,,,,,-1.2864721256755949,-0.418153737354267,,,,0.8700800584799026,,,7.0,2.0,-0.2781819348499864,0.8700800584799026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340201,2,ttth,0,1.0
4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,1.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,3.7,0.6403124237432849,,,9.2,6.8,,,,6.75,,,,,1.7408149729212232,-0.64947285573785,,,,-0.4597025749779869,,,7.583333333333333,2.4499999999999993,0.2105465140684621,1.7408149729212232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,ttth,0,1.0
5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,0.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,-0.2999999999999998,-0.2999999999999998,4.3,0.7810249675906654,,,8.2,6.25,,,,8.2,,,,,0.7947877546097174,-1.2856004312927023,,,,1.082845279833164,,,7.55,1.9499999999999993,0.1973442010500596,1.082845279833164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
3.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,-0.6000000000000001,-1.6,0.3999999999999999,1.4,0.3999999999999999,0.3999999999999999,-0.6000000000000001,0.3999999999999999,1.4,-1.6,3.6,1.019803902718557,5.2,,7.0,7.0,,,,,,,-1.5891073593505782,,-0.3404449073640889,-0.418153737354267,,,,,,,6.3999999999999995,1.7999999999999998,-0.7825686680229781,-0.3404449073640889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7520115,6,ttth,0,1.0
4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.7999999999999998,-1.2000000000000002,-0.2000000000000001,-0.2000000000000001,-0.2000000000000001,-0.2000000000000001,-0.2000000000000001,0.7999999999999998,-0.2000000000000001,-0.2000000000000001,2.2,0.7483314773547882,5.75,,8.8,7.4,,,,,,,-1.0964806421583837,,1.3624040855966222,0.0444844994128989,,,,,,,7.316666666666667,3.0500000000000007,0.1034693142837125,1.3624040855966222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7810201,4,ttth,0,1.0
4.0,3.0,4.0,5.0,5.0,3.0,3.0,1.0,4.0,1.0,0.7000000000000002,-0.2999999999999998,0.7000000000000002,1.7000000000000002,1.7000000000000002,-0.2999999999999998,-0.2999999999999998,-2.3,0.7000000000000002,-2.3,3.3,1.3453624047073711,,,,7.5,,,,7.25,7.4,,,,,0.1601440586046899,,,,0.0722104784051689,0.0164822176706547,,7.383333333333333,0.25,0.0829455848935045,0.1601440586046899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7480201,0,ttth,0,1.0
4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,-0.0999999999999996,-1.0999999999999996,-1.0999999999999996,0.9000000000000004,0.9000000000000004,-0.0999999999999996,0.9000000000000004,-0.0999999999999996,0.9000000000000004,-1.0999999999999996,4.1,0.8306623862918074,,,,6.75,,,,8.5,8.0,,,,,-0.7073026353337455,,,,1.4019931118630584,0.7329734727248847,,7.75,1.75,0.4758879830847325,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
1.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,2.0,3.0,-2.1,-1.1,-0.1,0.8999999999999999,0.8999999999999999,0.8999999999999999,-0.1,1.9,-1.1,-0.1,3.1,1.1357816691600546,,,,7.5,,,,7.5,7.6,,,,,0.1601440586046899,,,,0.3381670050967468,0.255312636022064,,7.533333333333334,0.0999999999999996,0.2512078999078336,0.3381670050967468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
5.0,1.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,3.0,1.2999999999999998,-2.7,1.2999999999999998,1.2999999999999998,1.2999999999999998,0.2999999999999998,-1.7000000000000002,-1.7000000000000002,1.2999999999999998,-0.7000000000000002,3.7,1.4866068747318506,,,,6.4,,,,4.5,5.0,,,,,-1.1121110925050148,,,,-2.853311315202188,-2.8494828025462673,,5.3,1.9000000000000004,-2.27163507008449,-1.1121110925050148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7510202,5,ttth,0,1.0
1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,-0.8999999999999999,0.1,1.1,0.1,0.1,-0.8999999999999999,-0.8999999999999999,1.1,0.1,0.1,1.9,0.7,7.5,,7.6,7.6,,,,,,,0.4709680034531456,,0.2271714236228142,0.2758036177964809,,,,,,,7.566666666666666,0.0999999999999996,0.3246476816241468,0.4709680034531456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7810201,4,ttth,0,1.0
4.0,2.0,3.0,5.0,4.0,5.0,3.0,2.0,4.0,3.0,0.5,-1.5,-0.5,1.5,0.5,1.5,-0.5,-1.5,0.5,-0.5,3.5,1.02469507659596,,,,8.4,,,,,7.5,6.75,,,,1.2010800913308128,,,,,0.1358974268463594,-0.331450641083519,7.55,1.6500000000000004,0.3351756256978843,1.2010800913308128,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510401,6,ttth,0,1.0
5.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.2,-1.7999999999999998,1.2000000000000002,1.2000000000000002,0.2000000000000001,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,2.8,1.1661903789690602,,,9.4,7.4,,,,7.5,,,,,1.9300204165835253,0.0444844994128989,,,,0.3381670050967468,,,8.1,2.0,0.7708906403643904,1.9300204165835253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
3.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,0.3999999999999999,1.4,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.4,-0.6000000000000001,-0.6000000000000001,2.6,0.8,7.6,,7.4,8.75,,,,,,,0.5605364974880898,,0.0379659799605137,1.6058885485020824,,,,,,,7.916666666666667,1.3499999999999996,0.7347970086502286,1.6058885485020824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7220204,8,ttth,0,1.0
3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,-0.3999999999999999,-0.3999999999999999,1.6,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,-1.4,1.6,3.4,0.916515138991168,,,,6.6,,,,7.0,7.75,,,,,-0.880791974121433,,,,-0.1937460482864089,0.434435449785622,,7.116666666666667,1.1500000000000004,-0.2133675242074066,0.434435449785622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540204,6,ttth,0,1.0
4.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,4.0,4.0,0.6000000000000001,0.6000000000000001,1.6,-1.4,1.6,-1.4,-1.4,-1.4,0.6000000000000001,0.6000000000000001,3.4,1.2,7.25,,8.8,7.6,,,,,,,0.2470467683657842,,1.3624040855966222,0.2758036177964809,,,,,,,7.883333333333333,1.5500000000000007,0.6284181572529625,1.3624040855966222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7220201,8,ttth,0,1.0
4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,-0.2999999999999998,0.7000000000000002,0.7000000000000002,0.7000000000000002,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,4.3,0.6403124237432849,,,7.4,8.0,,,8.4,,,,,,0.0379659799605137,0.7384418545636469,,,0.8466006527785863,,,,7.933333333333334,1.0,0.5410028291009157,0.8466006527785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,7220201,8,ttth,0,1.0
1.0,5.0,1.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,-1.2999999999999998,2.7,-1.2999999999999998,1.7000000000000002,-0.2999999999999998,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,-1.2999999999999998,2.3,1.3453624047073711,5.0,,7.6,7.0,,,,,,,-1.7682443474204674,,0.2271714236228142,-0.418153737354267,,,,,,,6.533333333333334,2.5999999999999996,-0.6530755537173067,0.2271714236228142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7520115,6,ttth,0,1.0
5.0,1.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,1.1,-2.9,0.1,0.1,1.1,-0.8999999999999999,0.1,0.1,1.1,0.1,3.9,1.1357816691600549,8.5,,8.0,7.6,,,,,,,1.3666529438025907,,0.6055823109474169,0.2758036177964809,,,,,,,8.033333333333333,0.9000000000000004,0.7493462908488295,1.3666529438025907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7340115,1,ttth,0,1.0
4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,-0.4000000000000003,-0.4000000000000003,0.5999999999999996,-0.4000000000000003,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,-1.4000000000000004,-0.4000000000000003,4.4,0.66332495807108,,,,7.5,,,,8.25,7.6,,,,,0.1601440586046899,,,,1.1360365851714804,0.255312636022064,,7.783333333333334,0.75,0.5171644265994115,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340120,1,ttth,0,1.0
5.0,1.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,1.5,-2.5,-0.5,-0.5,0.5,-1.5,0.5,1.5,0.5,0.5,3.5,1.2041594578792296,4.8,,6.6,6.25,,,,,,,-1.9473813354903569,,-0.7188557946886915,-1.2856004312927023,,,,,,,5.883333333333333,1.7999999999999998,-1.3172791871572502,-0.7188557946886915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7460108,0,ttth,0,1.0
4.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,3.0,0.0,-1.0,2.0,1.3416407864998738,7.75,7.2,6.5,,,,,,,,0.6948892385405069,0.5522350108143045,-0.8134585165198418,,,,,,,,7.1499999999999995,1.25,0.1445552442783232,0.6948892385405069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
2.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,-0.7999999999999998,-0.7999999999999998,0.2000000000000001,0.2000000000000001,-0.7999999999999998,0.2000000000000001,-0.7999999999999998,2.2,0.2000000000000001,0.2000000000000001,2.8,0.8717797887081347,,,,7.75,,,,7.75,7.4,,,,,0.4492929565841684,,,,0.6041235317883247,0.0164822176706547,,7.633333333333333,0.3499999999999996,0.3566329020143826,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
3.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.2999999999999998,2.3,2.3,2.3,1.2999999999999998,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,-1.7000000000000002,2.7,1.7916472867168918,,,,7.0,,,,6.75,8.6,,,,,-0.418153737354267,,,,-0.4597025749779869,1.4494647277791146,,7.45,1.8499999999999996,0.1905361384822869,1.4494647277791146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510303,5,ttth,0,1.0
2.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,-1.4,1.6,1.6,0.6000000000000001,1.6,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,-1.4,3.4,1.2,4.6,,7.6,8.25,,,,,,,-2.126518323560246,,0.2271714236228142,1.0275907525431254,,,,,,,6.816666666666666,3.65,-0.2905853824647688,1.0275907525431254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
4.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,4.0,0.8999999999999999,-0.1,-0.1,-0.1,-0.1,-2.1,-1.1,1.9,-0.1,0.8999999999999999,3.1,1.044030650891055,,,,7.25,,,,,8.0,7.0,,,,-0.1290048393747885,,,,,0.7329734727248847,-0.0678314746192329,7.416666666666667,1.0,0.178712386243621,0.7329734727248847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540101,7,ttth,0,1.0
4.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,0.1,0.1,-0.8999999999999999,-0.8999999999999999,1.1,-0.8999999999999999,1.1,1.1,0.1,-0.8999999999999999,3.9,0.8306623862918073,,,,6.1,,,,6.35,6.25,,,,,-1.45908977008039,,,,-0.8852330176845119,-1.356792687849954,,6.233333333333333,0.25,-1.2337051585382852,-0.8852330176845119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7510605,3,bootstrap_khaosat,0,1.0
2.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,-0.5,1.5,1.5,1.5,0.5,-1.5,-1.5,-0.5,0.5,-1.5,2.5,1.2041594578792296,,,7.4,7.6,,,,7.0,,,,,0.0379659799605137,0.2758036177964809,,,,-0.1937460482864089,,,7.333333333333333,0.5999999999999996,0.0400078498235285,0.2758036177964809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480202,0,ttth,0,1.0
