to_hop_thi,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,nguon,ma_nganh,j_nganh,ma_nhom,i_trong_nganh
D01,4.8,,6.8,6.5,,,,,,,ttth,7510203,19,5,41
D07,,,7.2,7.75,,,,,6.6,,ttth,7510203,19,5,42
D01,6.0,,6.4,5.75,,,,,,,ttth,7510203,19,5,43
D01,8.0,,6.6,7.75,,,,,,,ttth,7510203,19,5,44
D01,5.0,,7.6,6.5,,,,,,,ttth,7510203,19,5,45
D01,6.25,,6.6,6.6,,,,,,,ttth,7510203,19,5,46
D01,6.0,,7.4,7.5,,,,,,,ttth,7510203,19,5,47
D07,,,7.4,7.0,,,,,5.6,,ttth,7510203,19,5,48
D01,6.5,,4.8,6.0,,,,,,,ttth,7510203,19,5,49
D01,5.2,,5.8,6.25,,,,,,,ttth,7510203,19,5,50
D07,,,7.8,7.25,,,,,6.2,,ttth,7510203,19,5,51
D01,5.75,,4.8,5.6,,,,,,,ttth,7510203,19,5,52
D01,4.2,,6.2,8.25,,,,,,,ttth,7510203,19,5,53
D07,,,7.6,7.0,,,,,5.8,,ttth,7510203,19,5,54
D01,4.2,,6.4,6.0,,,,,,,ttth,7510203,19,5,55
A00,,,,4.75,,,,6.5,7.0,,ttth,7510203,19,5,56
D07,,,6.4,5.5,,,,,4.8,,ttth,7510203,19,5,57
A00,,,,7.4,,,,6.0,6.0,,ttth,7510203,19,5,58
D01,5.2,,8.6,7.75,,,,,,,ttth,7510203,19,5,59
D01,5.25,,6.0,7.8,,,,,,,ttth,7510203,19,5,60
D01,4.5,,8.6,4.8,,,,,,,ttth,7510203,19,5,61
D01,3.4,,7.2,6.0,,,,,,,ttth,7510203,19,5,62
D01,5.75,,4.0,6.0,,,,,,,ttth,7510203,19,5,63
D01,7.8,,6.4,7.0,,,,,,,ttth,7510203,19,5,64
A00,,,,6.6,,,,5.5,6.75,,ttth,7510203,19,5,65
D01,7.2,,7.4,6.5,,,,,,,ttth,7510203,19,5,66
A00,,,,7.25,,,,8.0,8.2,,ttth,7510203,19,5,67
D01,5.0,,6.2,7.5,,,,,,,ttth,7510203,19,5,68
A00,,,,5.75,,,,6.75,7.0,,ttth,7510203,19,5,69
D01,6.25,,3.6,7.0,,,,,,,ttth,7510203,19,5,70
D01,6.5,,7.4,7.8,,,,,,,ttth,7510203,19,5,71
D01,7.8,,5.6,5.75,,,,,,,ttth,7510203,19,5,72
D01,7.5,,3.2,7.2,,,,,,,ttth,7510203,19,5,73
D01,6.0,,8.4,6.8,,,,,,,ttth,7510203,19,5,74
A01,,,7.6,6.25,,,,7.0,,,ttth,7510203,19,5,75
A00,,,,7.6,,,,7.25,8.25,,ttth,7510203,19,5,76
A00,,,,8.4,,,,7.5,7.5,,ttth,7510203,19,5,77
D01,6.4,,6.4,6.5,,,,,,,ttth,7510203,19,5,78
D07,,,6.4,7.0,,,,,6.8,,ttth,7510203,19,5,79
D01,6.5,,4.4,5.6,,,,,,,ttth,7510203,19,5,80
A00,,,,5.75,,,,7.5,6.8,,ttth,7510203,19,5,81
D01,4.0,,5.2,7.6,,,,,,,ttth,7510203,19,5,82
D01,7.0,,4.0,5.2,,,,,,,ttth,7510203,19,5,83
D01,7.4,,7.4,7.25,,,,,,,ttth,7510203,19,5,84
A00,,,,7.2,,,,6.25,7.5,,ttth,7510203,19,5,85
D01,5.75,,7.4,7.0,,,,,,,ttth,7510203,19,5,86
A00,,,,6.6,,,,4.75,5.0,,ttth,7510203,19,5,87
D01,4.75,,5.4,6.2,,,,,,,ttth,7510203,19,5,88
A00,,,,7.75,,,,6.5,7.2,,ttth,7510203,19,5,89
D01,5.4,,5.6,4.5,,,,,,,ttth,7510203,19,5,90
A00,,,,6.8,,,,8.0,7.0,,ttth,7510203,19,5,91
A01,,,7.8,7.25,,,,6.6,,,ttth,7510203,19,5,92
D01,7.8,,7.0,7.25,,,,,,,ttth,7510203,19,5,93
D01,6.75,,6.6,5.2,,,,,,,ttth,7510203,19,5,94
A00,,,,7.4,,,,6.5,6.25,,ttth,7510203,19,5,95
D01,9.2,,5.8,6.0,,,,,,,ttth,7510203,19,5,96
D01,6.6,,6.2,6.25,,,,,,,ttth,7510203,19,5,97
A00,,,,8.4,,,,6.75,7.0,,ttth,7510203,19,5,98
A00,,,,8.8,,,,7.75,4.25,,ttth,7510203,19,5,99
A00,,,,8.0,,,,5.75,6.75,,ttth,7510203,19,5,100
A00,,,,7.0,,,,4.5,4.5,,ttth,7510203,19,5,101
D01,6.75,,6.6,6.8,,,,,,,ttth,7510203,19,5,102
D01,6.0,,5.2,5.8,,,,,,,ttth,7510203,19,5,103
D01,7.5,,5.2,5.6,,,,,,,ttth,7510203,19,5,104
D07,,,6.8,8.6,,,,,7.75,,ttth,7510203,19,5,105
D01,5.2,,7.8,7.0,,,,,,,ttth,7510203,19,5,106
A01,,,6.8,6.25,,,,7.8,,,ttth,7510203,19,5,107
D01,4.2,,7.2,7.0,,,,,,,ttth,7510203,19,5,108
A00,,,,6.25,,,,7.5,6.8,,ttth,7510203,19,5,109
A00,,,,7.2,,,,5.75,8.0,,ttth,7510203,19,5,110
A01,,,8.6,6.0,,,,6.6,,,ttth,7510203,19,5,111
D07,,,6.8,6.5,,,,,8.0,,ttth,7510203,19,5,112
D01,5.0,,7.0,7.75,,,,,,,ttth,7510203,19,5,113
D01,6.0,,7.8,6.75,,,,,,,ttth,7510203,19,5,114
A00,,,,7.0,,,,7.5,7.8,,ttth,7510203,19,5,115
D01,6.2,,7.0,5.5,,,,,,,ttth,7510203,19,5,116
D01,4.8,,6.4,6.25,,,,,,,ttth,7510203,19,5,117
A00,,,,4.75,,,,5.25,6.8,,ttth,7510203,19,5,118
A00,,,,7.2,,,,7.75,6.25,,ttth,7510203,19,5,119
A01,,,8.0,6.75,,,,7.2,,,ttth,7510301,20,5,0
D01,4.5,,5.0,7.0,,,,,,,ttth,7510301,20,5,1
A00,,,,5.75,,,,6.75,8.0,,ttth,7510301,20,5,2
A01,,,7.0,7.0,,,,6.0,,,ttth,7510301,20,5,3
A01,,,7.8,6.75,,,,6.4,,,ttth,7510301,20,5,4
A00,,,,6.8,,,,5.0,5.75,,ttth,7510301,20,5,5
A01,,,6.0,7.0,,,,7.25,,,ttth,7510301,20,5,6
D01,7.6,,7.0,7.75,,,,,,,ttth,7510301,20,5,7
D01,6.5,,4.2,7.6,,,,,,,ttth,7510301,20,5,8
D01,8.5,,4.2,5.2,,,,,,,ttth,7510301,20,5,9
A00,,,,7.0,,,,7.0,6.2,,ttth,7510301,20,5,10
D01,8.0,,5.0,6.2,,,,,,,ttth,7510301,20,5,11
A00,,,,6.75,,,,7.25,7.6,,ttth,7510301,20,5,12
D01,7.75,,5.6,7.8,,,,,,,ttth,7510301,20,5,13
A00,,,,6.8,,,,4.25,7.0,,ttth,7510301,20,5,14
D01,4.2,,5.8,6.5,,,,,,,ttth,7510301,20,5,15
A00,,,,8.0,,,,5.5,5.5,,ttth,7510301,20,5,16
A00,,,,7.0,,,,6.5,8.6,,ttth,7510301,20,5,17
D01,5.75,,4.2,7.0,,,,,,,ttth,7510301,20,5,18
A00,,,,7.0,,,,4.75,7.25,,ttth,7510301,20,5,19
D07,,,8.2,8.0,,,,,7.0,,ttth,7510301,20,5,20
D01,5.5,,4.6,6.6,,,,,,,ttth,7510301,20,5,21
A00,,,,7.4,,,,6.5,5.5,,ttth,7510301,20,5,22
A00,,,,6.25,,,,7.0,6.8,,ttth,7510301,20,5,23
A00,,,,7.6,,,,4.5,6.0,,ttth,7510301,20,5,24
D01,6.0,,4.6,6.6,,,,,,,ttth,7510301,20,5,25
A00,,,,8.2,,,,5.75,8.25,,ttth,7510301,20,5,26
D01,6.75,,5.6,7.0,,,,,,,ttth,7510301,20,5,27
A00,,,,6.0,,,,6.0,7.0,,ttth,7510301,20,5,28
A00,,,,6.8,,,,5.0,6.75,,ttth,7510301,20,5,29
D01,6.0,,6.0,8.8,,,,,,,ttth,7510301,20,5,30
A00,,,,6.4,,,,6.0,4.75,,ttth,7510301,20,5,31
A00,,,,8.25,,,,7.0,7.0,,ttth,7510301,20,5,32
A00,,,,6.8,,,,6.75,7.75,,ttth,7510301,20,5,33
D01,4.6,,5.6,7.5,,,,,,,ttth,7510301,20,5,34
D01,6.8,,7.0,8.0,,,,,,,ttth,7510301,20,5,35
A00,,,,6.75,,,,7.5,7.6,,ttth,7510301,20,5,36
A00,,,,8.2,,,,6.25,6.75,,ttth,7510301,20,5,37
A00,,,,5.75,,,,7.25,7.6,,ttth,7510301,20,5,38
A00,,,,6.5,,,,6.75,8.0,,ttth,7510301,20,5,39
D01,7.25,,6.2,6.4,,,,,,,ttth,7510301,20,5,40
D01,6.2,,6.2,7.25,,,,,,,ttth,7510301,20,5,41
D01,6.8,,7.6,7.0,,,,,,,ttth,7510301,20,5,42
A00,,,,6.4,,,,5.75,5.5,,ttth,7510301,20,5,43
A00,,,,8.0,,,,7.25,8.2,,ttth,7510301,20,5,44
D01,5.6,,7.8,7.5,,,,,,,ttth,7510301,20,5,45
A01,,,8.0,7.8,,,,7.0,,,ttth,7510301,20,5,46
A00,,,,6.75,,,,5.75,6.4,,ttth,7510301,20,5,47
A00,,,,7.2,,,,6.25,6.75,,ttth,7510301,20,5,48
A00,,,,6.6,,,,7.25,7.75,,ttth,7510301,20,5,49
D01,6.75,,5.2,5.0,,,,,,,ttth,7510301,20,5,50
A00,,,,7.4,,,,4.25,5.75,,ttth,7510301,20,5,51
A00,,,,6.5,,,,6.25,6.8,,ttth,7510301,20,5,52
A00,,,,8.2,,,,6.75,7.0,,ttth,7510301,20,5,53
A00,,,,7.8,,,,4.75,6.5,,ttth,7510301,20,5,54
D01,6.5,,7.6,7.2,,,,,,,ttth,7510301,20,5,55
D01,6.5,,3.6,6.6,,,,,,,ttth,7510301,20,5,56
D01,5.75,,5.8,6.4,,,,,,,ttth,7510301,20,5,57
D07,,,6.6,8.25,,,,,6.2,,ttth,7510301,20,5,58
D01,5.75,,5.2,6.2,,,,,,,ttth,7510301,20,5,59
A00,,,,6.8,,,,6.0,8.0,,ttth,7510301,20,5,60
D01,7.5,,6.6,8.0,,,,,,,ttth,7510301,20,5,61
D01,6.8,,7.2,7.5,,,,,,,ttth,7510301,20,5,62
D01,6.5,,5.4,7.2,,,,,,,ttth,7510301,20,5,63
D01,6.25,,4.6,6.0,,,,,,,ttth,7510301,20,5,64
A01,,,6.2,7.0,,,,5.25,,,ttth,7510301,20,5,65
D01,5.8,,7.6,7.0,,,,,,,ttth,7510301,20,5,66
A00,,,,6.5,,,,5.5,6.6,,ttth,7510301,20,5,67
A00,,,,5.6,,,,6.0,4.75,,ttth,7510301,20,5,68
D01,6.75,,5.2,8.2,,,,,,,ttth,7510301,20,5,69
D01,8.0,,4.0,4.8,,,,,,,ttth,7510301,20,5,70
D01,7.0,,6.0,6.4,,,,,,,ttth,7510301,20,5,71
A00,,,,6.25,,,,7.5,7.6,,ttth,7510301,20,5,72
D01,6.0,,7.4,7.75,,,,,,,ttth,7510301,20,5,73
A01,,,6.8,7.0,,,,6.0,,,ttth,7510301,20,5,74
D01,6.25,,5.8,7.2,,,,,,,ttth,7510301,20,5,75
A01,,,8.0,8.0,,,,6.8,,,ttth,7510301,20,5,76
D01,7.4,,7.2,7.5,,,,,,,ttth,7510301,20,5,77
D01,6.5,,7.4,4.0,,,,,,,ttth,7510301,20,5,78
A00,,,,7.0,,,,6.5,6.0,,ttth,7510301,20,5,79
A00,,,,7.8,,,,7.5,6.0,,ttth,7510301,20,5,80
D01,7.8,,7.6,6.0,,,,,,,ttth,7510301,20,5,81
A01,,,9.0,4.8,,,,3.25,,,ttth,7510301,20,5,82
A01,,,8.0,7.0,,,,6.0,,,ttth,7510301,20,5,83
D01,6.5,,4.6,6.4,,,,,,,ttth,7510301,20,5,84
A00,,,,7.4,,,,6.5,6.75,,ttth,7510301,20,5,85
A00,,,,6.75,,,,7.75,7.4,,ttth,7510301,20,5,86
A01,,,5.0,7.6,,,,5.0,,,ttth,7510301,20,5,87
D01,4.4,,6.2,5.5,,,,,,,ttth,7510301,20,5,88
A01,,,6.6,8.0,,,,7.25,,,ttth,7510301,20,5,89
D01,5.5,,6.4,5.8,,,,,,,ttth,7510301,20,5,90
D01,4.75,,8.0,8.0,,,,,,,ttth,7510301,20,5,91
A00,,,,6.4,,,,5.75,5.5,,ttth,7510301,20,5,92
D01,5.75,,5.8,7.8,,,,,,,ttth,7510301,20,5,93
A00,,,,6.0,,,,6.0,6.8,,ttth,7510301,20,5,94
A00,,,,7.4,,,,7.0,7.0,,ttth,7510301,20,5,95
D01,7.4,,7.2,7.75,,,,,,,ttth,7510301,20,5,96
D01,5.0,,5.4,7.8,,,,,,,ttth,7510301,20,5,97
D01,6.5,,5.6,7.0,,,,,,,ttth,7510301,20,5,98
D01,6.0,,5.0,8.0,,,,,,,ttth,7510301,20,5,99
A00,,,,6.4,,,,5.5,6.25,,ttth,7510301,20,5,100
D01,7.0,,6.6,7.2,,,,,,,ttth,7510301,20,5,101
D01,7.2,,7.6,7.0,,,,,,,ttth,7510301,20,5,102
D01,6.75,,5.4,6.4,,,,,,,ttth,7510301,20,5,103
D01,6.8,,7.4,7.0,,,,,,,ttth,7510301,20,5,104
D01,6.0,,6.2,6.25,,,,,,,ttth,7510301,20,5,105
D01,7.4,,7.4,7.0,,,,,,,ttth,7510301,20,5,106
D01,3.6,,7.0,6.0,,,,,,,ttth,7510301,20,5,107
A01,,,6.4,6.5,,,,4.6,,,ttth,7510301,20,5,108
A01,,,6.6,7.6,,,,4.25,,,ttth,7510301,20,5,109
D01,3.8,,5.4,6.75,,,,,,,ttth,7510301,20,5,110
A00,,,,7.6,,,,5.0,5.5,,ttth,7510301,20,5,111
A00,,,,6.0,,,,6.5,7.4,,ttth,7510301,20,5,112
A00,,,,6.25,,,,7.25,7.2,,ttth,7510301,20,5,113
A00,,,,6.4,,,,7.0,4.75,,ttth,7510301,20,5,114
D01,6.0,,4.0,8.2,,,,,,,ttth,7510301,20,5,115
D01,5.75,,5.4,6.6,,,,,,,ttth,7510301,20,5,116
A01,,,5.8,5.75,,,,4.2,,,ttth,7510301,20,5,117
D01,5.5,,3.2,7.8,,,,,,,ttth,7510301,20,5,118
D01,6.5,,4.0,7.6,,,,,,,ttth,7510301,20,5,119
D01,6.2,,6.4,7.0,,,,,,,ttth,7510303,21,5,0
D01,7.0,,6.6,6.6,,,,,,,ttth,7510303,21,5,1
A00,,,,6.75,,,,6.75,7.6,,ttth,7510303,21,5,2
A00,,,,6.5,,,,7.25,8.2,,ttth,7510303,21,5,3
A00,,,,8.0,,,,6.5,8.0,,ttth,7510303,21,5,4
D01,4.6,,4.6,7.5,,,,,,,ttth,7510303,21,5,5
D01,7.75,,7.8,7.8,,,,,,,ttth,7510303,21,5,6
D01,7.0,,6.6,7.8,,,,,,,ttth,7510303,21,5,7
A00,,,,7.2,,,,5.75,5.75,,ttth,7510303,21,5,8
D01,5.0,,4.4,7.4,,,,,,,ttth,7510303,21,5,9
A00,,,,7.4,,,,7.75,5.75,,ttth,7510303,21,5,10
D01,6.0,,6.8,6.6,,,,,,,ttth,7510303,21,5,11
A00,,,,6.25,,,,7.0,8.8,,ttth,7510303,21,5,12
D01,6.6,,6.4,6.25,,,,,,,ttth,7510303,21,5,13
A00,,,,5.8,,,,5.5,6.25,,ttth,7510303,21,5,14
A01,,,7.4,7.2,,,,7.0,,,ttth,7510303,21,5,15
A00,,,,6.8,,,,4.75,6.5,,ttth,7510303,21,5,16
D01,7.75,,4.0,7.2,,,,,,,ttth,7510303,21,5,17
A00,,,,8.0,,,,6.25,6.75,,ttth,7510303,21,5,18
A00,,,,7.4,,,,7.0,8.0,,ttth,7510303,21,5,19
D07,,,7.8,6.8,,,,,6.25,,ttth,7510303,21,5,20
D01,6.6,,7.6,7.5,,,,,,,ttth,7510303,21,5,21
D01,6.2,,6.8,6.5,,,,,,,ttth,7510303,21,5,22
A00,,,,6.0,,,,7.5,7.4,,ttth,7510303,21,5,23
D01,7.2,,6.8,7.0,,,,,,,ttth,7510303,21,5,24
D01,7.0,,3.6,6.6,,,,,,,ttth,7510303,21,5,25
A00,,,,7.8,,,,5.25,8.25,,ttth,7510303,21,5,26
D01,5.4,,7.0,6.25,,,,,,,ttth,7510303,21,5,27
A01,,,7.8,6.5,,,,7.0,,,ttth,7510303,21,5,28
A00,,,,7.0,,,,8.25,7.2,,ttth,7510303,21,5,29
A00,,,,6.0,,,,4.75,7.25,,ttth,7510303,21,5,30
D01,6.0,,5.2,6.6,,,,,,,ttth,7510303,21,5,31
A00,,,,7.8,,,,7.25,6.25,,ttth,7510303,21,5,32
A00,,,,7.0,,,,5.25,4.75,,ttth,7510303,21,5,33
A00,,,,7.4,,,,6.25,7.25,,ttth,7510303,21,5,34
A00,,,,7.0,,,,7.75,6.2,,ttth,7510303,21,5,35
A00,,,,7.6,,,,6.0,5.5,,ttth,7510303,21,5,36
D01,7.0,,7.4,7.0,,,,,,,ttth,7510303,21,5,37
A00,,,,7.0,,,,5.0,5.5,,ttth,7510303,21,5,38
D01,7.8,,6.6,7.0,,,,,,,ttth,7510303,21,5,39
D01,8.5,,5.4,4.6,,,,,,,ttth,7510303,21,5,40
A00,,,,6.25,,,,7.25,7.4,,ttth,7510303,21,5,41
A00,,,,6.75,,,,8.25,8.0,,ttth,7510303,21,5,42
A00,,,,6.5,,,,5.5,6.8,,ttth,7510303,21,5,43
D01,5.6,,7.6,8.25,,,,,,,ttth,7510303,21,5,44
D01,5.8,,7.2,8.0,,,,,,,ttth,7510303,21,5,45
A00,,,,6.0,,,,5.5,6.8,,ttth,7510303,21,5,46
D01,5.75,,5.6,6.6,,,,,,,ttth,7510303,21,5,47
A00,,,,7.0,,,,7.0,6.6,,ttth,7510303,21,5,48
A00,,,,5.75,,,,7.75,7.8,,ttth,7510303,21,5,49
A01,,,7.0,5.75,,,,8.0,,,ttth,7510303,21,5,50
A00,,,,7.8,,,,6.0,6.5,,ttth,7510303,21,5,51
A00,,,,7.0,,,,6.75,8.6,,ttth,7510303,21,5,52
A01,,,4.2,8.2,,,,8.25,,,ttth,7510303,21,5,53
A00,,,,6.25,,,,6.25,9.0,,ttth,7510303,21,5,54
D01,5.5,,4.6,6.4,,,,,,,ttth,7510303,21,5,55
A01,,,7.6,6.75,,,,6.0,,,ttth,7510303,21,5,56
A00,,,,4.75,,,,5.25,7.4,,ttth,7510303,21,5,57
A00,,,,6.0,,,,8.0,7.0,,ttth,7510303,21,5,58
A00,,,,6.6,,,,5.25,5.75,,ttth,7510303,21,5,59
D01,6.0,,4.6,7.2,,,,,,,ttth,7510303,21,5,60
A00,,,,7.5,,,,7.5,8.6,,ttth,7510303,21,5,61
A00,,,,8.6,,,,8.0,6.5,,ttth,7510303,21,5,62
A00,,,,7.4,,,,5.75,7.5,,ttth,7510303,21,5,63
A00,,,,7.2,,,,6.75,6.75,,ttth,7510303,21,5,64
D01,4.8,,5.8,7.75,,,,,,,ttth,7510303,21,5,65
D01,8.0,,7.6,6.5,,,,,,,ttth,7510303,21,5,66
D01,7.75,,8.2,7.6,,,,,,,ttth,7510303,21,5,67
A00,,,,7.0,,,,7.75,7.6,,ttth,7510303,21,5,68
A00,,,,6.5,,,,7.25,8.4,,ttth,7510303,21,5,69
A00,,,,7.6,,,,5.5,6.75,,ttth,7510303,21,5,70
D01,6.5,,4.4,6.0,,,,,,,ttth,7510303,21,5,71
D07,,,7.6,8.6,,,,,8.0,,ttth,7510303,21,5,72
D01,6.5,,5.0,8.0,,,,,,,ttth,7510303,21,5,73
D01,5.25,,5.6,7.0,,,,,,,ttth,7510303,21,5,74
D01,7.25,,8.0,6.0,,,,,,,ttth,7510303,21,5,75
A00,,,,7.2,,,,5.25,6.75,,ttth,7510303,21,5,76
D01,7.25,,6.0,7.8,,,,,,,ttth,7510303,21,5,77
D01,7.0,,7.6,6.0,,,,,,,ttth,7510303,21,5,78
A00,,,,7.2,,,,7.0,6.5,,ttth,7510303,21,5,79
A00,,,,8.6,,,,5.5,7.25,,ttth,7510303,21,5,80
D01,6.6,,6.4,4.5,,,,,,,ttth,7510303,21,5,81
A00,,,,5.5,,,,7.0,6.6,,ttth,7510303,21,5,82
A00,,,,7.6,,,,6.5,6.25,,ttth,7510303,21,5,83
D01,4.0,,7.0,7.0,,,,,,,ttth,7510303,21,5,84
D01,6.4,,7.6,6.25,,,,,,,ttth,7510303,21,5,85
D01,6.6,,8.2,7.0,,,,,,,ttth,7510303,21,5,86
D01,7.0,,8.0,6.0,,,,,,,ttth,7510303,21,5,87
D01,7.6,,7.2,7.25,,,,,,,ttth,7510303,21,5,88
D01,7.75,,3.4,7.6,,,,,,,ttth,7510303,21,5,89
A01,,,7.8,6.5,,,,7.6,,,ttth,7510303,21,5,90
D01,8.8,,7.6,7.5,,,,,,,ttth,7510303,21,5,91
A00,,,,7.75,,,,6.5,7.0,,ttth,7510303,21,5,92
D07,,,7.8,7.5,,,,,5.4,,ttth,7510303,21,5,93
A00,,,,7.0,,,,7.5,7.2,,ttth,7510303,21,5,94
D01,6.8,,7.4,7.0,,,,,,,ttth,7510303,21,5,95
A00,,,,7.4,,,,6.75,6.5,,ttth,7510303,21,5,96
D01,7.8,,6.4,6.0,,,,,,,ttth,7510303,21,5,97
A00,,,,6.5,,,,7.75,6.4,,ttth,7510303,21,5,98
D01,3.0,,7.4,7.25,,,,,,,ttth,7510303,21,5,99
A00,,,,6.5,,,,7.75,7.8,,ttth,7510303,21,5,100
D01,3.8,,6.8,6.25,,,,,,,ttth,7510303,21,5,101
D01,3.4,,6.4,7.5,,,,,,,ttth,7510303,21,5,102
D07,,,7.6,8.5,,,,,7.2,,ttth,7510303,21,5,103
D01,7.0,,4.2,6.0,,,,,,,ttth,7510303,21,5,104
A00,,,,5.75,,,,7.0,8.2,,ttth,7510303,21,5,105
A00,,,,7.25,,,,6.25,8.2,,ttth,7510303,21,5,106
A01,,,7.4,8.0,,,,6.75,,,ttth,7510303,21,5,107
A00,,,,8.6,,,,6.75,7.25,,ttth,7510303,21,5,108
A00,,,,7.0,,,,7.0,6.25,,ttth,7510303,21,5,109
A00,,,,7.0,,,,6.0,7.75,,ttth,7510303,21,5,110
D01,6.75,,6.6,7.8,,,,,,,ttth,7510303,21,5,111
D01,7.25,,5.0,5.0,,,,,,,ttth,7510303,21,5,112
D01,4.0,,6.2,8.75,,,,,,,ttth,7510303,21,5,113
A00,,,,7.0,,,,7.25,7.2,,ttth,7510303,21,5,114
D01,7.5,,7.0,8.2,,,,,,,ttth,7510303,21,5,115
A01,,,8.8,8.0,,,,7.0,,,ttth,7510303,21,5,116
A00,,,,5.75,,,,5.5,7.4,,ttth,7510303,21,5,117
D01,5.8,,7.6,7.5,,,,,,,ttth,7510303,21,5,118
A00,,,,6.5,,,,7.25,7.4,,ttth,7510303,21,5,119
B00,,,,6.8,,,,,7.0,7.75,ttth,7510401,22,6,0
A00,,,,7.0,,,,5.5,6.75,,ttth,7510401,22,6,1
D07,,,4.6,6.5,,,,,7.8,,ttth,7510401,22,6,2
D07,,,8.2,7.0,,,,,7.75,,ttth,7510401,22,6,3
B00,,,,6.4,,,,,8.0,4.75,ttth,7510401,22,6,4
A00,,,,5.5,,,,7.25,6.6,,ttth,7510401,22,6,5
A00,,,,6.0,,,,6.25,7.8,,ttth,7510401,22,6,6
A00,,,,7.25,,,,7.0,7.2,,ttth,7510401,22,6,7
A00,,,,7.5,,,,7.5,7.2,,ttth,7510401,22,6,8
A00,,,,6.75,,,,7.0,7.6,,ttth,7510401,22,6,9
A01,,,6.0,7.25,,,,7.0,,,ttth,7510401,22,6,10
D07,,,7.0,7.5,,,,,6.8,,ttth,7510401,22,6,11
B00,,,,7.0,,,,,8.0,7.5,ttth,7510401,22,6,12
D07,,,7.4,6.75,,,,,7.2,,ttth,7510401,22,6,13
A00,,,,6.0,,,,5.25,5.75,,ttth,7510401,22,6,14
D07,,,8.6,7.0,,,,,5.0,,ttth,7510401,22,6,15
B00,,,,6.75,,,,,6.25,7.2,ttth,7510401,22,6,16
B00,,,,6.0,,,,,5.0,7.8,ttth,7510401,22,6,17
B00,,,,7.5,,,,,6.5,6.2,ttth,7510401,22,6,18
D07,,,7.4,7.8,,,,,7.75,,ttth,7510401,22,6,19
A00,,,,7.2,,,,6.0,7.25,,ttth,7510401,22,6,20
A00,,,,7.2,,,,6.5,6.75,,ttth,7510401,22,6,21
A00,,,,7.8,,,,7.0,6.25,,ttth,7510401,22,6,22
D07,,,9.0,8.2,,,,,7.5,,ttth,7510401,22,6,23
A00,,,,8.2,,,,6.75,8.25,,ttth,7510401,22,6,24
B00,,,,7.25,,,,,7.0,5.6,ttth,7510401,22,6,25
A00,,,,7.5,,,,7.75,7.4,,ttth,7510401,22,6,26
D07,,,7.6,5.0,,,,,5.2,,ttth,7510401,22,6,27
B00,,,,6.75,,,,,6.25,7.2,ttth,7510401,22,6,28
A01,,,7.8,6.0,,,,5.6,,,ttth,7510401,22,6,29
D07,,,7.0,7.2,,,,,7.5,,ttth,7510401,22,6,30
A00,,,,7.25,,,,6.75,7.6,,ttth,7510401,22,6,31
A00,,,,8.0,,,,6.75,6.75,,ttth,7510401,22,6,32
A01,,,6.8,7.2,,,,6.25,,,ttth,7510401,22,6,33
B00,,,,7.5,,,,,7.25,5.4,ttth,7510401,22,6,34
A00,,,,7.0,,,,7.75,8.2,,ttth,7510401,22,6,35
B00,,,,8.0,,,,,7.5,7.0,ttth,7510401,22,6,36
B00,,,,7.75,,,,,7.25,6.8,ttth,7510401,22,6,37
A00,,,,8.0,,,,8.25,7.0,,ttth,7510401,22,6,38
A00,,,,6.0,,,,6.5,6.8,,ttth,7510401,22,6,39
A00,,,,7.0,,,,6.25,7.25,,ttth,7510401,22,6,40
B00,,,,7.25,,,,,6.5,6.4,ttth,7510401,22,6,41
B00,,,,6.75,,,,,6.5,7.0,ttth,7510401,22,6,42
A00,,,,8.6,,,,5.75,8.25,,ttth,7510401,22,6,43
D07,,,7.6,6.6,,,,,8.25,,ttth,7510401,22,6,44
A00,,,,7.0,,,,8.0,8.4,,ttth,7510401,22,6,45
A00,,,,7.6,,,,6.25,7.5,,ttth,7510401,22,6,46
A00,,,,8.0,,,,6.75,7.75,,ttth,7510401,22,6,47
B00,,,,8.25,,,,,7.25,7.8,ttth,7510401,22,6,48
B00,,,,7.2,,,,,6.75,6.0,ttth,7510401,22,6,49
D07,,,7.8,7.0,,,,,7.75,,ttth,7510401,22,6,50
B00,,,,6.75,,,,,4.5,7.0,ttth,7510401,22,6,51
A00,,,,7.5,,,,8.5,7.6,,ttth,7510401,22,6,52
D07,,,7.2,7.8,,,,,7.5,,ttth,7510401,22,6,53
B00,,,,7.5,,,,,7.75,7.2,ttth,7510401,22,6,54
D07,,,6.4,6.25,,,,,6.0,,ttth,7510401,22,6,55
A00,,,,7.8,,,,6.75,7.0,,ttth,7510401,22,6,56
D07,,,6.4,7.6,,,,,7.25,,ttth,7510401,22,6,57
D07,,,7.4,6.25,,,,,6.2,,ttth,7510401,22,6,58
B00,,,,6.75,,,,,6.5,7.4,ttth,7510401,22,6,59
B00,,,,7.75,,,,,7.0,7.8,ttth,7510401,22,6,60
A00,,,,7.6,,,,6.25,7.0,,ttth,7510401,22,6,61
B00,,,,6.0,,,,,7.75,7.6,ttth,7510401,22,6,62
B00,,,,7.2,,,,,6.0,7.75,ttth,7510401,22,6,63
A00,,,,8.6,,,,5.25,7.0,,ttth,7510401,22,6,64
A00,,,,8.0,,,,6.75,7.5,,ttth,7510401,22,6,65
