likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,ips_likert_nang_dong,ips_likert_huong_noi,ips_likert_sang_tao,ips_likert_logic,ips_likert_to_mo,ips_likert_thi_nghiem,ips_likert_moi_truong,ips_likert_dinh_duong,ips_likert_tranh_luan,ips_likert_thiet_ke,likert_tb,likert_dolech,diem_Van,diem_Dia,diem_Anh,diem_Toan,diem_Gdktpl,diem_Tin,diem_Su,diem_Ly,diem_Hoa,diem_Sinh,z_diem_Van,z_diem_Dia,z_diem_Anh,z_diem_Toan,z_diem_Gdktpl,z_diem_Tin,z_diem_Su,z_diem_Ly,z_diem_Hoa,z_diem_Sinh,diem_tb,diem_lech,z_tb,z_max,th_A00,th_A01,th_B00,th_B08,th_C00,th_C01,th_C02,th_C03,th_D01,th_D07,th_D09,th_D14,th_D15,th_X01,th_X26,gioi_tinh_nam,muc_tieu,ma_nganh,ma_nhom,nguon,is_that,sample_weight
4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,1.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-1.5,0.5,0.5,2.5,0.806225774829855,6.25,,8.8,7.8,,,,,,,-0.6486381719836609,,1.3624040855966222,0.507122736180064,,,,,,,7.616666666666667,2.5500000000000007,0.4069628832643417,1.3624040855966222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,0.9000000000000004,-1.0999999999999996,0.9000000000000004,-0.09999999999999964,0.9000000000000004,-0.09999999999999964,-1.0999999999999996,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,4.1,0.7,6.25,,7.4,7.2,,,,,,,-0.6486381719836609,,0.03796597996051374,-0.186834618970684,,,,,,,6.95,1.1500000000000004,-0.2658356036646104,0.03796597996051374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340129,7,ttth,0,1.0
2.0,2.0,5.0,5.0,5.0,4.0,3.0,1.0,3.0,4.0,-1.4,-1.4,1.6,1.6,1.6,0.6000000000000001,-0.3999999999999999,-2.4,-0.3999999999999999,0.6000000000000001,3.4,1.3564659966250538,6.2,,7.2,7.0,,,,,,,-0.6934224190011331,,-0.1512394637017876,-0.418153737354267,,,,,,,6.8,1.0,-0.42093854001906256,-0.1512394637017876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480202,0,ttth,0,1.0
5.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,1.2000000000000002,0.20000000000000018,1.2000000000000002,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,1.2000000000000002,-0.7999999999999998,-0.7999999999999998,-0.7999999999999998,3.8,0.8717797887081347,6.0,,5.8,9.0,,,,,,,-0.8725594070710223,,-1.475677569337896,1.895037446481561,,,,,,,6.933333333333334,3.2,-0.15106650997578575,1.895037446481561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,-0.5999999999999996,-1.5999999999999996,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,-0.5999999999999996,0.40000000000000036,4.6,0.6633249580710798,,,8.2,8.0,,,,,6.8,,,,0.7947877546097174,0.7384418545636469,,,,,-0.7000090373835763,,7.666666666666667,1.3999999999999995,0.27774019059659594,0.7947877546097174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
5.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,2.1,-0.8999999999999999,0.10000000000000009,2.1,-0.8999999999999999,-0.8999999999999999,-0.8999999999999999,-1.9,1.1,0.10000000000000009,2.9,1.3,,,,6.75,,,,8.0,7.6,,,,,-0.7073026353337455,,,,0.8700800584799026,0.255312636022064,,7.45,1.25,0.1393633530560737,0.8700800584799026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,-0.5,-0.5,-0.5,0.5,1.5,-0.5,0.5,-0.5,0.5,-0.5,3.5,0.6708203932499369,,,7.4,7.8,,,,7.75,,,,,0.03796597996051374,0.507122736180064,,,,0.6041235317883247,,,7.6499999999999995,0.39999999999999947,0.38307074930963414,0.6041235317883247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
5.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0954451150103321,,,7.2,6.75,,,,8.0,,,,,-0.1512394637017876,-0.7073026353337455,,,,0.8700800584799026,,,7.316666666666666,1.25,0.0038459864814565092,0.8700800584799026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7340122,1,ttth,0,1.0
3.0,2.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,1.0,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,1.4,1.4,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,-1.6,2.6,0.9165151389911681,,,,7.0,,,,6.25,6.5,,,,,-0.418153737354267,,,,-0.9916156283611427,-1.0582546649106912,,6.583333333333333,0.75,-0.822674676875367,-0.418153737354267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7540106,7,ttth,0,1.0
2.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,3.0,2.0,-1.2000000000000002,1.7999999999999998,0.7999999999999998,-1.2000000000000002,1.7999999999999998,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,-1.2000000000000002,3.2,1.1661903789690602,,,,8.0,,,,,7.0,8.0,,,,0.7384418545636469,,,,,-0.46117861903216595,0.9866451912379116,7.666666666666667,1.0,0.4213028089231308,0.9866451912379116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7420201,7,ttth,0,1.0
4.0,4.0,3.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,1.4,1.4,0.3999999999999999,2.4,1.4,-1.6,-1.6,-0.6000000000000001,-1.6,-1.6,2.6,1.4966629547095767,,,7.2,4.75,,,,7.2,,,,,-0.1512394637017876,-3.020493819169573,,,,0.01901917306685352,,,6.383333333333333,2.45,-1.050904703268169,0.01901917306685352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7510303,5,ttth,0,1.0
3.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,2.0,2.0,0.6000000000000001,-1.4,-0.3999999999999999,0.6000000000000001,0.6000000000000001,-0.3999999999999999,-1.4,2.6,-0.3999999999999999,-0.3999999999999999,2.4,1.1135528725660044,,,,6.0,,,,7.5,6.8,,,,,-1.5747493292721808,,,,0.3381670050967468,-0.7000090373835763,,6.766666666666667,1.5,-0.6455304538530034,0.3381670050967468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7810201,4,ttth,0,1.0
3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,0.2999999999999998,-0.7000000000000002,0.2999999999999998,3.7,0.45825756949558405,,,,6.5,,,,8.5,7.4,,,,,-0.996451533313224,,,,1.4019931118630584,0.016482217670654737,,7.466666666666666,2.0,0.14067459874016305,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340201,2,ttth,0,1.0
3.0,2.0,4.0,4.0,5.0,2.0,3.0,4.0,3.0,2.0,-0.20000000000000018,-1.2000000000000002,0.7999999999999998,0.7999999999999998,1.7999999999999998,-1.2000000000000002,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,3.2,0.9797958971132713,,,8.4,7.2,,,,7.75,,,,,0.9839931982720196,-0.186834618970684,,,,0.6041235317883247,,,7.783333333333334,1.2000000000000002,0.4670940370298868,0.9839931982720196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
2.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,4.0,-1.6,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,0.3999999999999999,0.3999999999999999,-0.6000000000000001,1.4,0.3999999999999999,0.3999999999999999,3.6,0.8000000000000002,,,7.0,6.5,,,,8.4,,,,,-0.3404449073640889,-0.996451533313224,,,,1.2956105011864276,,,7.3,1.9000000000000004,-0.01376197983029511,1.2956105011864276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,5.0,0.6000000000000001,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,-0.3999999999999999,1.6,-0.3999999999999999,1.6,3.4,0.9165151389911681,,,,7.75,,,,8.5,7.8,,,,,0.44929295658416846,,,,1.4019931118630584,0.49414305437347433,,8.016666666666667,0.75,0.7818097076069005,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7480201,0,ttth,0,1.0
2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,-1.1,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,0.8999999999999999,0.8999999999999999,-1.1,0.8999999999999999,-0.10000000000000009,-0.10000000000000009,3.1,0.7,,,,8.0,,,,7.75,8.75,,,,,0.7384418545636469,,,,0.6041235317883247,1.6285875415426727,,8.166666666666666,1.0,0.9903843092982147,1.6285875415426727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,-0.7999999999999998,1.2000000000000002,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.20000000000000018,-0.7999999999999998,-0.7999999999999998,0.20000000000000018,2.8,0.6,,,,7.75,,,,7.75,8.2,,,,,0.44929295658416846,,,,0.6041235317883247,0.971803891076294,,7.8999999999999995,0.4499999999999993,0.6750734598162623,0.971803891076294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
5.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,4.0,3.0,2.1,-0.8999999999999999,1.1,0.10000000000000009,2.1,-1.9,-1.9,-1.9,1.1,0.10000000000000009,2.9,1.5132745950421556,7.75,,7.4,8.2,,,,,,,0.6948892385405069,,0.03796597996051374,0.9697609729472288,,,,,,,7.783333333333334,0.7999999999999989,0.5675387304827498,0.9697609729472288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7220201,8,ttth,0,1.0
2.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,-1.7000000000000002,1.2999999999999998,-1.7000000000000002,0.2999999999999998,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,1.2999999999999998,0.2999999999999998,0.2999999999999998,3.7,1.1,,,,6.0,,,,8.25,7.4,,,,,-1.5747493292721808,,,,1.1360365851714804,0.016482217670654737,,7.216666666666666,2.25,-0.1407435088100152,1.1360365851714804,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340301,2,ttth,0,1.0
2.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,-1.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,1.5,1.5,-0.5,3.5,0.9219544457292888,6.8,,7.8,9.0,,,,,,,-0.15601145479146625,,0.4163768672851156,1.895037446481561,,,,,,,7.866666666666667,2.2,0.7184676196584033,1.895037446481561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
2.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,-1.4,1.6,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-0.3999999999999999,-1.4,1.6,0.6000000000000001,0.6000000000000001,3.4,1.019803902718557,,,,8.2,,,,8.5,7.0,,,,,0.9697609729472288,,,,1.4019931118630584,-0.46117861903216595,,7.8999999999999995,1.5,0.6368584885927072,1.4019931118630584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7540101,7,ttth,0,1.0
4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,0.2999999999999998,-1.7000000000000002,1.2999999999999998,0.2999999999999998,0.2999999999999998,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,0.2999999999999998,0.2999999999999998,3.7,0.7810249675906654,6.4,,7.6,7.75,,,,,,,-0.5142854309312439,,0.22717142362281423,0.44929295658416846,,,,,,,7.25,1.3499999999999996,0.054059649758579596,0.44929295658416846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7340301,2,ttth,0,1.0
4.0,2.0,5.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,-1.0,2.0,0.0,2.0,-1.0,0.0,-1.0,-1.0,-1.0,3.0,1.1832159566199232,6.4,,7.4,8.0,,,,,,,-0.5142854309312439,,0.03796597996051374,0.7384418545636469,,,,,,,7.266666666666667,1.5999999999999996,0.08737413453097224,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340101,1,ttth,0,1.0
4.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,1.0954451150103321,,,7.2,7.25,,,,,5.2,,,,-0.1512394637017876,-0.12900483937478852,,,,,-2.610652384194857,,6.55,2.05,-0.9636322290904776,-0.12900483937478852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7510303,5,ttth,0,1.0
4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,-0.5999999999999996,-1.5999999999999996,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,0.40000000000000036,-0.5999999999999996,4.6,0.6633249580710798,7.25,6.8,6.5,,,,,,,,0.24704676836578426,0.2711330785892572,-0.8134585165198418,,,,,,,,6.8500000000000005,0.75,-0.09842622318826677,0.2711330785892572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7810201,4,ttth,0,1.0
4.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,1.2999999999999998,0.2999999999999998,-0.7000000000000002,1.2999999999999998,-0.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.2999999999999998,-0.7000000000000002,0.2999999999999998,2.7,0.7810249675906654,,,,7.5,,,,7.75,7.0,,,,,0.16014405860468997,,,,0.6041235317883247,-0.46117861903216595,,7.416666666666667,0.75,0.10102965712028289,0.6041235317883247,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7340101,1,ttth,0,1.0
3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,3.0,0.6324555320336759,8.0,,8.2,7.6,,,,,,,0.9188104736278682,,0.7947877546097174,0.27580361779648094,,,,,,,7.933333333333333,0.5999999999999996,0.6631339486780221,0.9188104736278682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7340201,2,ttth,0,1.0
3.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,-0.6000000000000001,-0.6000000000000001,1.4,1.4,0.3999999999999999,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.3999999999999999,-0.6000000000000001,3.6,0.8,,,7.8,7.25,,,,,7.0,,,,0.4163768672851156,-0.12900483937478852,,,,,-0.46117861903216595,,7.3500000000000005,0.7999999999999998,-0.057935530373946297,0.4163768672851156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,-1.4000000000000004,0.5999999999999996,0.5999999999999996,-0.40000000000000036,-0.40000000000000036,0.5999999999999996,0.5999999999999996,-0.40000000000000036,0.5999999999999996,-0.40000000000000036,4.4,0.6633249580710799,,,,6.75,,,,8.5,8.8,,,,,-0.7073026353337455,,,,1.4019931118630584,1.688295146130526,,8.016666666666667,2.0500000000000007,0.794328540886613,1.688295146130526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7480201,0,ttth,0,1.0
4.0,5.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,5.0,-0.09999999999999964,0.9000000000000004,-0.09999999999999964,-0.09999999999999964,-1.0999999999999996,-1.0999999999999996,0.9000000000000004,-1.0999999999999996,0.9000000000000004,0.9000000000000004,4.1,0.8306623862918074,,,,6.0,,,,6.25,6.2,,,,,-1.5747493292721808,,,,-0.9916156283611427,-1.4165002924378063,,6.1499999999999995,0.25,-1.3276217500237097,-0.9916156283611427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7810103,4,ttth,0,1.0
2.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,2.0,1.0,-0.8999999999999999,1.1,2.1,1.1,1.1,-0.8999999999999999,0.10000000000000009,-0.8999999999999999,-0.8999999999999999,-1.9,2.9,1.2206555615733703,,,,7.6,,,,7.5,8.75,,,,,0.27580361779648094,,,,0.3381670050967468,1.6285875415426727,,7.95,1.25,0.7475193881453001,1.6285875415426727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7540101,7,ttth,0,1.0
3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,3.2,0.6,6.5,,7.6,7.4,,,,,,,-0.42471693689629963,,0.22717142362281423,0.044484499412898976,,,,,,,7.166666666666667,1.0999999999999996,-0.05102033795352881,0.22717142362281423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7510301,5,ttth,0,1.0
2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,-1.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,1.7000000000000002,-1.2999999999999998,0.7000000000000002,3.3,0.9,7.0,,7.6,8.0,,,,,,,0.023125533278422962,,0.22717142362281423,0.7384418545636469,,,,,,,7.533333333333334,1.0,0.32957960382162804,0.7384418545636469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7480202,0,ttth,0,1.0
4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,-0.40000000000000036,-0.40000000000000036,-0.40000000000000036,-1.4000000000000004,0.5999999999999996,0.5999999999999996,0.5999999999999996,0.5999999999999996,-0.40000000000000036,0.5999999999999996,4.4,0.6633249580710799,,,7.8,7.6,,,,7.25,,,,,0.4163768672851156,0.27580361779648094,,,,0.0722104784051689,,,7.55,0.5499999999999998,0.2547969878289218,0.4163768672851156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
3.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,2.0,0.7000000000000002,-1.2999999999999998,-0.2999999999999998,0.7000000000000002,0.7000000000000002,-0.2999999999999998,-1.2999999999999998,1.7000000000000002,-0.2999999999999998,-0.2999999999999998,2.3,0.9,,,,6.5,,,,,5.25,6.6,,,,-0.996451533313224,,,,,-2.5509447796070046,-0.4896221409620911,6.116666666666667,1.3499999999999996,-1.3456728179607733,-0.4896221409620911,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7819010,4,ttth,0,1.0
3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,-0.10000000000000009,-1.1,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,0.8999999999999999,0.8999999999999999,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,3.1,0.5385164807134505,6.0,5.0,7.5,,,,,,,,-0.8725594070710223,-0.993825616423454,0.132568701791664,,,,,,,,6.166666666666667,2.5,-0.5779387739009375,0.132568701791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7810201,4,ttth,0,1.0
2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,-1.2000000000000002,0.7999999999999998,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,0.7999999999999998,0.7999999999999998,-0.20000000000000018,-1.2000000000000002,-0.20000000000000018,3.2,0.7483314773547882,,,,4.75,,,,,6.75,6.4,,,,-3.020493819169573,,,,,-0.7597166419714286,-0.7005174741335193,5.966666666666666,2.0,-1.4935759784248404,-0.7005174741335193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7420201,7,ttth,0,1.0
5.0,1.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,2.0,2.0,-2.0,-1.0,0.0,2.0,0.0,-2.0,2.0,0.0,-1.0,3.0,1.4832396974191326,6.75,,7.8,8.2,,,,,,,-0.20079570180893835,,0.4163768672851156,0.9697609729472288,,,,,,,7.583333333333333,1.4499999999999993,0.3951140461411353,0.9697609729472288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7810201,4,ttth,0,1.0
3.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,-0.3999999999999999,-0.3999999999999999,0.6000000000000001,0.6000000000000001,-1.4,-1.4,1.6,1.6,-1.4,0.6000000000000001,3.4,1.1135528725660044,,,6.8,8.75,,,,,8.4,,,,-0.5296503510263902,1.6058885485020824,,,,,1.2106343094277054,,7.983333333333334,1.9500000000000002,0.7622908356344659,1.6058885485020824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7540106,7,ttth,0,1.0
4.0,3.0,3.0,3.0,5.0,4.0,1.0,2.0,4.0,3.0,0.7999999999999998,-0.20000000000000018,-0.20000000000000018,-0.20000000000000018,1.7999999999999998,0.7999999999999998,-2.2,-1.2000000000000002,0.7999999999999998,-0.20000000000000018,3.2,1.077032961426901,,,8.2,7.6,,,7.75,,,,,,0.7947877546097174,0.27580361779648094,,,0.20324181391903606,,,,7.849999999999999,0.5999999999999996,0.42461106210841154,0.7947877546097174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7220201,8,ttth,0,1.0
3.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,-0.5,0.5,1.5,-1.5,0.5,-0.5,1.5,0.5,-0.5,-1.5,3.5,1.02469507659596,,,,6.25,,,,,6.75,8.2,,,,-1.2856004312927025,,,,,-0.7597166419714286,1.1975405244093398,7.066666666666666,1.9499999999999993,-0.2825921829515971,1.1975405244093398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7420201,7,ttth,0,1.0
3.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,3.0,0.7745966692414834,,,7.8,7.8,,,,7.25,,,,,0.4163768672851156,0.507122736180064,,,,0.0722104784051689,,,7.616666666666667,0.5499999999999998,0.3319033606234495,0.507122736180064,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7480201,0,ttth,0,1.0
4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4472135954999579,7.25,,8.8,7.4,,,,,,,0.24704676836578426,,1.3624040855966222,0.044484499412898976,,,,,,,7.816666666666667,1.5500000000000007,0.5513117844584351,1.3624040855966222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7480201,0,ttth,0,1.0
2.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,,,8.0,8.4,,,,7.0,,,,,0.6055823109474169,1.2010800913308128,,,,-0.19374604828640898,,,7.8,1.4000000000000004,0.5376387846639402,1.2010800913308128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7480201,0,ttth,0,1.0
